X1 lower, X1 upper, X3 lower, X3 upper, Result, Total Time, DNN Time, Num Branches, Num Flowpipes
-0.583000, -0.582750, -0.000000, 0.300000, SAFE, 41632.832898, 22688.535156, 1, 1959
-0.588000, -0.587750, -0.000000, 0.300000, SAFE, 42232.521049, 22801.500000, 1, 1997
-0.586500, -0.586250, -0.000000, 0.300000, SAFE, 42074.173714, 22669.253906, 2, 1998
-0.580250, -0.580000, -0.000000, 0.300000, SAFE, 40418.190753, 21739.808594, 1, 1940
-0.579750, -0.579500, -0.000000, 0.300000, SAFE, 40509.346788, 21783.148438, 2, 1941
-0.583500, -0.583250, -0.000000, 0.300000, SAFE, 40859.000475, 22019.013672, 1, 1959
-0.581750, -0.581500, -0.000000, 0.300000, SAFE, 40388.534034, 21720.634766, 1, 1940
-0.584500, -0.584250, -0.000000, 0.300000, SAFE, 41496.182215, 22299.740234, 2, 1979
-0.588750, -0.588500, -0.000000, 0.300000, SAFE, 42334.809295, 22843.058594, 1, 2016
-0.584750, -0.584500, -0.000000, 0.300000, SAFE, 41485.181828, 22296.955078, 2, 1979
-0.587250, -0.587000, -0.000000, 0.300000, SAFE, 42061.752498, 22638.957031, 1, 1997
-0.579500, -0.579250, -0.000000, 0.300000, SAFE, 40019.951742, 21513.361328, 1, 1921
-0.587750, -0.587500, -0.000000, 0.300000, SAFE, 41775.221650, 22489.513672, 1, 1997
-0.581500, -0.581250, -0.000000, 0.300000, SAFE, 40450.011626, 21784.046875, 1, 1940
-0.582000, -0.581750, -0.000000, 0.300000, SAFE, 41550.332583, 22856.103516, 1, 1940
-0.585500, -0.585250, -0.000000, 0.300000, SAFE, 41483.549450, 22373.160156, 1, 1978
-0.585250, -0.585000, -0.000000, 0.300000, SAFE, 41627.278059, 22368.505859, 1, 1978
-0.588500, -0.588250, -0.000000, 0.300000, SAFE, 42383.396217, 22769.982422, 2, 2017
0.520000, 0.520250, -0.000000, 0.300000, SAFE, 28.285036, 0.000000, 1, 2
-0.560750, -0.560500, -0.000000, 0.300000, SAFE, 37517.419822, 20242.845703, 1, 1845
-0.564000, -0.563750, -0.000000, 0.300000, SAFE, 37693.187590, 20355.550781, 1, 1845
-0.561500, -0.561250, -0.000000, 0.300000, SAFE, 37460.155343, 20157.451172, 1, 1845
-0.561750, -0.561500, -0.000000, 0.300000, SAFE, 37562.266787, 20217.320312, 1, 1845
-0.563500, -0.563250, -0.000000, 0.300000, SAFE, 37952.718310, 20423.835938, 1, 1845
-0.560000, -0.559750, -0.000000, 0.300000, SAFE, 37407.393379, 20190.335938, 1, 1845
-0.562750, -0.562500, -0.000000, 0.300000, SAFE, 37624.489041, 20292.335938, 1, 1845
-0.562250, -0.562000, -0.000000, 0.300000, SAFE, 37647.680253, 20296.443359, 1, 1845
-0.568750, -0.568500, -0.000000, 0.300000, SAFE, 38342.682456, 20564.246094, 1, 1864
-0.567500, -0.567250, -0.000000, 0.300000, SAFE, 38052.811347, 20492.796875, 1, 1864
-0.568250, -0.568000, -0.000000, 0.300000, SAFE, 38005.747749, 20484.158203, 1, 1864
-0.563250, -0.563000, -0.000000, 0.300000, SAFE, 37650.864397, 20227.132812, 1, 1845
-0.566250, -0.566000, -0.000000, 0.300000, SAFE, 38135.429811, 20499.335938, 1, 1864
-0.566750, -0.566500, -0.000000, 0.300000, SAFE, 38189.098440, 20547.658203, 1, 1864
-0.565000, -0.564750, -0.000000, 0.300000, SAFE, 38244.825388, 20509.156250, 2, 1865
-0.560250, -0.560000, -0.000000, 0.300000, SAFE, 37453.745311, 20171.384766, 1, 1845
-0.562000, -0.561750, -0.000000, 0.300000, SAFE, 37682.941723, 20360.343750, 1, 1845
-0.564500, -0.564250, -0.000000, 0.300000, SAFE, 37762.049068, 20433.916016, 1, 1845
-0.568500, -0.568250, -0.000000, 0.300000, SAFE, 38426.133433, 20757.980469, 1, 1864
-0.560500, -0.560250, -0.000000, 0.300000, SAFE, 37393.863274, 20174.861328, 1, 1845
-0.559500, -0.559250, -0.000000, 0.300000, SAFE, 36870.484641, 19875.675781, 1, 1826
-0.562500, -0.562250, -0.000000, 0.300000, SAFE, 37724.823360, 20411.009766, 1, 1845
-0.563000, -0.562750, -0.000000, 0.300000, SAFE, 37635.799494, 20298.611328, 1, 1845
-0.569000, -0.568750, -0.000000, 0.300000, SAFE, 38168.039780, 20553.005859, 1, 1864
-0.568000, -0.567750, -0.000000, 0.300000, SAFE, 38144.234623, 20597.457031, 1, 1864
-0.565250, -0.565000, -0.000000, 0.300000, SAFE, 37967.587765, 20437.044922, 1, 1864
-0.561000, -0.560750, -0.000000, 0.300000, SAFE, 37877.046312, 20363.402344, 1, 1845
