X1 lower, X1 upper, X3 lower, X3 upper, Result, Total Time, DNN Time, Num Branches, Num Flowpipes
-0.535300, -0.535250, 0.500000, 2.000000, SAFE, 62744.464004, 33773.968750, 1, 1892
-0.532750, -0.532700, 0.500000, 2.000000, SAFE, 62869.573713, 33696.363281, 1, 1892
-0.533650, -0.533600, 0.500000, 2.000000, SAFE, 62927.269898, 33899.847656, 1, 1892
-0.534750, -0.534700, 0.500000, 2.000000, SAFE, 62781.067436, 33780.921875, 1, 1892
-0.534150, -0.534100, 0.500000, 2.000000, SAFE, 62962.533922, 34007.265625, 1, 1892
-0.535400, -0.535350, 0.500000, 2.000000, SAFE, 62841.899054, 33826.578125, 1, 1892
-0.533900, -0.533850, 0.500000, 2.000000, SAFE, 63296.335781, 33811.761719, 1, 1892
-0.533250, -0.533200, 0.500000, 2.000000, SAFE, 62954.879601, 33862.578125, 1, 1892
-0.533000, -0.532950, 0.500000, 2.000000, SAFE, 62934.047627, 33948.152344, 1, 1892
-0.534600, -0.534550, 0.500000, 2.000000, SAFE, 62731.526291, 33872.257812, 1, 1892
-0.533200, -0.533150, 0.500000, 2.000000, SAFE, 62523.993783, 33640.375000, 1, 1892
-0.534250, -0.534200, 0.500000, 2.000000, SAFE, 62565.716803, 33660.703125, 1, 1892
-0.534900, -0.534850, 0.500000, 2.000000, SAFE, 62862.476731, 33949.488281, 1, 1892
-0.533700, -0.533650, 0.500000, 2.000000, SAFE, 62868.881386, 33903.859375, 1, 1892
-0.535450, -0.535400, 0.500000, 2.000000, SAFE, 62621.448552, 33769.785156, 1, 1892
-0.532950, -0.532900, 0.500000, 2.000000, SAFE, 62978.331525, 33674.820312, 1, 1892
-0.532600, -0.532550, 0.500000, 2.000000, SAFE, 62942.955036, 33628.117188, 1, 1892
-0.535500, -0.535450, 0.500000, 2.000000, SAFE, 62771.955805, 33672.109375, 1, 1892
-0.535350, -0.535300, 0.500000, 2.000000, SAFE, 62779.097424, 33627.539062, 1, 1892
-0.532700, -0.532650, 0.500000, 2.000000, SAFE, 62840.747910, 33886.222656, 1, 1892
-0.535250, -0.535200, 0.500000, 2.000000, SAFE, 62747.326608, 33810.679688, 1, 1892
-0.534300, -0.534250, 0.500000, 2.000000, SAFE, 62945.618049, 33858.535156, 1, 1892
-0.534500, -0.534450, 0.500000, 2.000000, SAFE, 62486.405156, 33589.511719, 1, 1892
-0.534350, -0.534300, 0.500000, 2.000000, SAFE, 63172.933762, 34064.636719, 1, 1892
-0.533300, -0.533250, 0.500000, 2.000000, SAFE, 63258.022692, 33916.542969, 1, 1892
-0.534050, -0.534000, 0.500000, 2.000000, SAFE, 62475.286748, 33685.890625, 1, 1892
-0.534950, -0.534900, 0.500000, 2.000000, SAFE, 63003.031831, 33866.636719, 1, 1892
-0.534200, -0.534150, 0.500000, 2.000000, SAFE, 62803.336274, 33934.007812, 1, 1892
-0.534650, -0.534600, 0.500000, 2.000000, SAFE, 62839.690651, 33789.894531, 1, 1892
-0.532850, -0.532800, 0.500000, 2.000000, SAFE, 62533.440779, 33501.105469, 1, 1892
-0.534550, -0.534500, 0.500000, 2.000000, SAFE, 62835.415030, 33488.253906, 1, 1892
-0.532800, -0.532750, 0.500000, 2.000000, SAFE, 62775.153142, 33919.445312, 1, 1892
-0.533800, -0.533750, 0.500000, 2.000000, SAFE, 62989.728523, 34014.570312, 1, 1892
-0.533550, -0.533500, 0.500000, 2.000000, SAFE, 63126.432368, 33986.664062, 1, 1892
-0.533150, -0.533100, 0.500000, 2.000000, SAFE, 63203.984353, 34215.332031, 1, 1892
-0.533600, -0.533550, 0.500000, 2.000000, SAFE, 62854.836209, 33874.234375, 1, 1892
-0.532550, -0.532500, 0.500000, 2.000000, SAFE, 62617.092516, 33703.792969, 1, 1892
-0.533850, -0.533800, 0.500000, 2.000000, SAFE, 62778.287919, 33940.164062, 1, 1892
-0.535050, -0.535000, 0.500000, 2.000000, SAFE, 62780.092607, 33886.988281, 1, 1892
-0.533950, -0.533900, 0.500000, 2.000000, SAFE, 63013.678468, 33887.773438, 1, 1892
-0.533400, -0.533350, 0.500000, 2.000000, SAFE, 63049.667746, 34040.699219, 1, 1892
-0.533750, -0.533700, 0.500000, 2.000000, SAFE, 62754.103901, 33794.882812, 1, 1892
-0.534850, -0.534800, 0.500000, 2.000000, SAFE, 62676.938174, 33792.613281, 1, 1892
-0.414500, -0.414250, 0.500000, 2.000000, SAFE, 51367.317089, 27024.041016, 2, 1851
-0.416500, -0.416250, 0.500000, 2.000000, SAFE, 50972.510406, 26967.873047, 2, 1851
-0.416750, -0.416500, 0.500000, 2.000000, SAFE, 51279.999957, 27161.171875, 2, 1851
-0.412000, -0.411750, 0.500000, 2.000000, SAFE, 51047.581979, 27090.992188, 1, 1850
-0.410250, -0.410000, 0.500000, 2.000000, SAFE, 50977.539127, 27035.587891, 1, 1850
-0.419250, -0.419000, 0.500000, 2.000000, SAFE, 50227.937634, 26605.802734, 1, 1829
-0.415750, -0.415500, 0.500000, 2.000000, SAFE, 50909.370579, 26945.917969, 2, 1851
-0.411250, -0.411000, 0.500000, 2.000000, SAFE, 50958.436414, 27066.693359, 1, 1850
-0.411750, -0.411500, 0.500000, 2.000000, SAFE, 51081.597277, 27005.998047, 1, 1850
-0.417500, -0.417250, 0.500000, 2.000000, SAFE, 50423.088876, 26723.708984, 1, 1829
-0.411500, -0.411250, 0.500000, 2.000000, SAFE, 50957.748571, 27042.021484, 1, 1850
-0.413750, -0.413500, 0.500000, 2.000000, SAFE, 51105.661949, 27139.619141, 1, 1850
-0.410750, -0.410500, 0.500000, 2.000000, SAFE, 51234.428588, 27005.728516, 1, 1850
-0.415500, -0.415250, 0.500000, 2.000000, SAFE, 51077.125181, 27042.503906, 2, 1851
-0.416000, -0.415750, 0.500000, 2.000000, SAFE, 51250.488908, 27201.378906, 2, 1851
-0.414000, -0.413750, 0.500000, 2.000000, SAFE, 51067.855224, 27040.759766, 2, 1851
-0.412250, -0.412000, 0.500000, 2.000000, SAFE, 51931.238478, 27986.605469, 1, 1850
-0.418750, -0.418500, 0.500000, 2.000000, SAFE, 50234.019387, 26594.501953, 1, 1829
-0.417750, -0.417500, 0.500000, 2.000000, SAFE, 50288.335447, 26651.503906, 1, 1829
-0.418500, -0.418250, 0.500000, 2.000000, SAFE, 50407.119668, 26680.056641, 1, 1829
-0.414250, -0.414000, 0.500000, 2.000000, SAFE, 51344.455885, 27063.050781, 2, 1851
-0.419750, -0.419500, 0.500000, 2.000000, SAFE, 50198.146592, 26632.111328, 1, 1829
-0.416250, -0.416000, 0.500000, 2.000000, SAFE, 51000.921562, 27013.619141, 2, 1851
-0.415250, -0.415000, 0.500000, 2.000000, SAFE, 51501.318508, 27493.240234, 2, 1851
-0.413250, -0.413000, 0.500000, 2.000000, SAFE, 50858.653162, 26979.074219, 1, 1850
-0.412750, -0.412500, 0.500000, 2.000000, SAFE, 51085.711078, 27135.091797, 1, 1850
-0.412500, -0.412250, 0.500000, 2.000000, SAFE, 50954.876287, 27001.917969, 1, 1850
-0.415000, -0.414750, 0.500000, 2.000000, SAFE, 50976.371676, 26953.277344, 2, 1851
-0.413500, -0.413250, 0.500000, 2.000000, SAFE, 50932.301942, 27021.478516, 1, 1850
-0.419500, -0.419250, 0.500000, 2.000000, SAFE, 50320.738647, 26648.187500, 1, 1829
-0.413000, -0.412750, 0.500000, 2.000000, SAFE, 51113.204893, 27044.533203, 1, 1850
-0.418000, -0.417750, 0.500000, 2.000000, SAFE, 50361.846197, 26646.029297, 1, 1829
-0.410500, -0.410250, 0.500000, 2.000000, SAFE, 50942.892482, 27007.941406, 1, 1850
-0.417250, -0.417000, 0.500000, 2.000000, SAFE, 51131.236287, 27050.109375, 2, 1851
-0.420000, -0.419750, 0.500000, 2.000000, SAFE, 50182.689870, 26575.904297, 1, 1829
-0.418250, -0.418000, 0.500000, 2.000000, SAFE, 50379.054729, 26674.320312, 1, 1829
-0.414750, -0.414500, 0.500000, 2.000000, SAFE, 51113.686526, 27149.978516, 2, 1851
-0.417000, -0.416750, 0.500000, 2.000000, SAFE, 50915.704833, 26793.085938, 1, 1829
-0.419000, -0.418750, 0.500000, 2.000000, SAFE, 50354.093053, 26687.705078, 1, 1829
-0.411000, -0.410750, 0.500000, 2.000000, SAFE, 50825.363499, 26952.427734, 1, 1850
-0.519800, -0.519700, 0.500000, 2.000000, SAFE, 63046.805737, 34162.910156, 1, 1871
-0.521200, -0.521100, 0.500000, 2.000000, SAFE, 63180.387763, 33909.613281, 1, 1871
-0.520900, -0.520800, 0.500000, 2.000000, SAFE, 63476.424629, 34103.128906, 1, 1871
-0.519000, -0.518900, 0.500000, 2.000000, SAFE, 63390.905522, 34100.167969, 2, 1872
-0.522500, -0.522400, 0.500000, 2.000000, SAFE, 63500.852753, 34478.503906, 1, 1871
-0.519900, -0.519800, 0.500000, 2.000000, SAFE, 63393.253066, 34072.730469, 1, 1871
-0.523200, -0.523100, 0.500000, 2.000000, SAFE, 63503.286149, 34273.410156, 1, 1871
-0.517800, -0.517700, 0.500000, 2.000000, SAFE, 63132.842975, 34005.671875, 2, 1872
-0.519400, -0.519300, 0.500000, 2.000000, SAFE, 63340.567661, 34259.066406, 1, 1871
-0.518400, -0.518300, 0.500000, 2.000000, SAFE, 62819.086884, 33874.281250, 2, 1872
-0.518500, -0.518400, 0.500000, 2.000000, SAFE, 63296.978480, 33934.519531, 2, 1872
-0.517600, -0.517500, 0.500000, 2.000000, SAFE, 63665.414478, 34267.859375, 2, 1872
-0.522800, -0.522700, 0.500000, 2.000000, SAFE, 63857.486351, 34149.664062, 1, 1871
-0.518700, -0.518600, 0.500000, 2.000000, SAFE, 63303.865000, 34054.675781, 2, 1872
-0.519100, -0.519000, 0.500000, 2.000000, SAFE, 63291.100353, 34033.121094, 2, 1872
-0.522700, -0.522600, 0.500000, 2.000000, SAFE, 63320.993887, 34158.273438, 1, 1871
-0.520600, -0.520500, 0.500000, 2.000000, SAFE, 63567.134498, 34231.058594, 1, 1871
-0.521100, -0.521000, 0.500000, 2.000000, SAFE, 63420.099816, 34037.328125, 1, 1871
-0.523400, -0.523300, 0.500000, 2.000000, SAFE, 63463.665775, 34294.906250, 1, 1871
-0.520300, -0.520200, 0.500000, 2.000000, SAFE, 63411.952741, 34266.410156, 1, 1871
-0.521800, -0.521700, 0.500000, 2.000000, SAFE, 63689.183943, 34214.546875, 1, 1871
-0.522100, -0.522000, 0.500000, 2.000000, SAFE, 63323.578451, 34210.730469, 1, 1871
-0.522300, -0.522200, 0.500000, 2.000000, SAFE, 63480.737602, 34317.066406, 1, 1871
-0.518200, -0.518100, 0.500000, 2.000000, SAFE, 63105.629259, 33875.152344, 2, 1872
-0.518100, -0.518000, 0.500000, 2.000000, SAFE, 63111.871894, 33918.785156, 2, 1872
-0.520200, -0.520100, 0.500000, 2.000000, SAFE, 63415.642316, 34326.519531, 1, 1871
-0.523300, -0.523200, 0.500000, 2.000000, SAFE, 63131.515313, 34103.886719, 1, 1871
-0.517900, -0.517800, 0.500000, 2.000000, SAFE, 63257.576242, 33931.167969, 2, 1872
-0.521000, -0.520900, 0.500000, 2.000000, SAFE, 63351.012778, 34183.308594, 1, 1871
-0.519600, -0.519500, 0.500000, 2.000000, SAFE, 63175.556865, 33948.597656, 1, 1871
-0.522600, -0.522500, 0.500000, 2.000000, SAFE, 63487.146002, 34255.445312, 1, 1871
-0.520100, -0.520000, 0.500000, 2.000000, SAFE, 63233.496529, 34255.507812, 1, 1871
-0.521600, -0.521500, 0.500000, 2.000000, SAFE, 63446.604583, 34211.664062, 1, 1871
-0.519200, -0.519100, 0.500000, 2.000000, SAFE, 63619.933573, 33932.437500, 2, 1872
-0.521700, -0.521600, 0.500000, 2.000000, SAFE, 63636.264488, 34235.867188, 1, 1871
-0.518900, -0.518800, 0.500000, 2.000000, SAFE, 63170.560867, 33876.972656, 2, 1872
-0.522400, -0.522300, 0.500000, 2.000000, SAFE, 63812.205204, 34386.746094, 1, 1871
-0.518300, -0.518200, 0.500000, 2.000000, SAFE, 63556.460222, 34085.718750, 2, 1872
-0.521400, -0.521300, 0.500000, 2.000000, SAFE, 63225.712807, 34083.687500, 1, 1871
-0.520400, -0.520300, 0.500000, 2.000000, SAFE, 63523.898846, 34256.019531, 1, 1871
-0.519500, -0.519400, 0.500000, 2.000000, SAFE, 63643.164911, 34233.835938, 1, 1871
-0.520500, -0.520400, 0.500000, 2.000000, SAFE, 63322.262122, 34185.789062, 1, 1871
